"feature_id","gene_id","transcript_id","mean_norm_WT","mean_norm_mutant","a.value","m.value_TCC_raw","log2FC_mut_vs_WT","p.value","q.value","rank","estimatedDEG","direction","abs_log2FC_gt1"
"Os01g0101600.1","Os01g0101600","Os01t0101600-02",54.4770239685805,49.6293652464164,5.70034904249343,0.134453889496514,-0.134453889496514,0.334748193951944,0.567776693883315,26439,0,"NS",FALSE
"Os01g0101600.2","Os01g0101600","Os01t0101600-03",51.5061436082615,50.8584817626067,5.67754455540299,0.0182561309214009,-0.0182561309214009,0.938348610362773,1,40884,0,"NS",FALSE
"Os01g0101700","Os01g0101700","Os01t0101700-00",21.6145851181367,18.4129786342404,4.31829218107518,0.231282116908914,-0.231282116908914,0.261358011897178,0.484111469868528,24210,0,"NS",FALSE
"Os01g0101800","Os01g0101800","Os01t0101800-01",11.7539558286687,18.7776621606953,3.89301001432761,-0.675871075268941,0.675871075268941,0.0928222301897285,0.257836972908089,16144,0,"NS",FALSE
"Os01g0101850","Os01g0101850","Os01t0101850-00",0.143325539452097,0.0367865326626945,-3.78365543747815,1.96204610337535,-1.96204610337535,0.925860132125326,1,40626,0,"NS",TRUE
"Os01g0101900","Os01g0101900","Os01t0101900-00",0.256829431973794,0.891372885154227,-1.06350828640388,-1.79521853502503,1.79521853502503,0.261106133523417,0.48372486245395,24200,0,"NS",TRUE
"Os01g0102000","Os01g0102000","Os01t0102000-01",45.5190436767088,33.9715192649709,5.29732608859758,0.422144508476514,-0.422144508476514,0.0541055488753573,0.179806523919262,13494,0,"NS",FALSE
"Os01g0102300","Os01g0102300","Os01t0102300-01",7.38946597831,8.23124968973212,2.96329079424403,-0.155641373488641,0.155641373488641,0.856845284532938,0.986251795164145,38960,0,"NS",FALSE
"Os01g0102400","Os01g0102400","Os01t0102400-01",0.52446648953906,0.0122621775542315,-3.64035924456577,5.41856349064243,-5.41856349064243,0.0581630740413131,0.189004707663687,13798,0,"NS",TRUE
"Os01g0102500","Os01g0102500","Os01t0102500-01",45.3769023743838,62.0456349689736,5.72957201750232,-0.451371589820514,0.451371589820514,0.0652837905973853,0.205013046607083,14280,0,"NS",FALSE
"Os01g0102600","Os01g0102600","Os01t0102600-01",26.4445802431738,29.1133790053809,4.79425527948808,-0.138710218094872,0.138710218094872,0.59278594568819,0.805027598687062,32978,0,"NS",FALSE
"Os01g0102600.1","Os01g0102600","Os01t0102600-02",15.8903705856005,12.4138983693639,3.81198260023799,0.356196530776535,-0.356196530776535,0.348226429474618,0.581704824114723,26845,0,"NS",FALSE
"Os01g0102700","Os01g0102700","Os01t0102700-01",759.119068136134,1042.19658647702,9.79679704987042,-0.457229338799189,0.457229338799189,8.86622141454253e-05,0.00188452657440028,2108,1,"up",FALSE
"Os01g0102800","Os01g0102800","Os01t0102800-01",74.264581622686,70.9915364341874,6.18208877496456,0.0650272847860176,-0.0650272847860176,0.438529207179154,0.674003625004009,29177,0,"NS",FALSE
"Os01g0102850","Os01g0102850","Os01t0102850-00",9.7235411773586,8.95853317757359,3.2223721756317,0.118219286402292,-0.118219286402292,0.748245969951681,0.918165064345688,36545,0,"NS",FALSE
"Os01g0102900","Os01g0102900","Os01t0102900-01",391.375135717783,277.048648727467,8.36320190684035,0.498412773168154,-0.498412773168154,0.20770221036022,0.432012890602677,21560,0,"NS",FALSE
"Os01g0103000","Os01g0103000","Os01t0103000-01",103.460218616244,177.220420972574,7.0811666893991,-0.776468708970523,0.776468708970523,8.11328915083613e-05,0.00178426937668268,2038,1,"up",FALSE
"Os01g0103050","Os01g0103050","Os01t0103050-01",0.494998101240861,0.838152431896065,-0.634610276414625,-0.759789654583798,0.759789654583798,0.298642324719671,0.527651251319054,25381,0,"NS",FALSE
"Os01g0103100","Os01g0103100","Os01t0103100-01",11.1194756134351,16.7966844697487,3.7725607138457,-0.595087731530353,0.595087731530353,0.150487307393785,0.349244569309469,19323,0,"NS",FALSE
"Os01g0103100.1","Os01g0103100","Os01t0103100-02",31.4435215192675,37.7464503758287,5.10647998645453,-0.263578180391765,0.263578180391765,0.387898308406934,0.623026924863916,27920,0,"NS",FALSE
